Scratch_Weights,Transfer_Weights
0.104916744,-0.3257161
-0.017869009,0.2834365
-0.025111632,-0.14528282
-0.03229761,0.10305235
-0.018720472,-0.19276857
-0.18110639,0.34855142
-0.06321185,-0.14516051
0.16837993,-0.24442989
0.15215299,0.57677996
0.09401832,-0.52982605
0.0023327032,0.06737812
-0.13771518,-0.376669
-0.1657098,-0.0041072215
-0.087940566,-0.39123955
0.15396202,0.49933282
0.04447762,-0.1305285
-0.11729297,-0.21638237
0.04541587,0.9928844
0.10602954,-0.45664883
0.05307723,0.115050815
-0.0047331764,-0.20265757
-0.10888736,0.079511374
0.10069311,-0.21360992
-0.054528162,0.24926482
0.046536006,-0.025543401
-0.15627253,-0.21112019
-0.14138016,0.45404345
-0.12557286,-0.30802295
0.050306197,0.017562205
0.042366832,-0.30850077
-0.033408318,-0.19137247
0.01948744,-0.06888373
-0.05424249,-0.17342438
-0.13981247,-0.06299248
0.053963013,-0.05548906
-0.103400424,0.51198894
0.100387245,0.28002745
-0.13186921,-0.13614447
-0.16457923,-0.6504223
0.055181775,-0.44666487
-0.17522712,-0.074952975
-0.00085641886,-0.21333303
0.041723795,-0.09724355
0.11180728,0.15456574
-0.13341719,0.9043544
-0.0751144,0.59879035
-0.025993379,-0.19729424
0.047972232,-0.52017736
0.19196026,-0.45883116
0.04315486,0.018312369
-0.060750265,-0.076535895
0.0037316505,-0.04971236
0.026051674,0.1595724
-0.1562818,0.6730024
0.14466439,0.4606487
-0.1471402,0.12918706
-0.14001638,-0.025433762
-0.16476887,0.1414718
0.044577554,-0.27708063
-0.098339826,0.037827015
0.12585346,-0.2453426
-0.102248885,-0.14154124
-0.09182425,-0.28735384
0.035139006,-0.18636513
0.098684,-0.023892002
-0.05705697,0.053350616
-0.08315063,0.006191559
-0.036988415,-0.10304605
0.0559498,0.7107944
-0.05576381,0.06325624
0.05715966,-0.075972006
0.003931543,0.15744594
0.09720624,-0.014274296
-0.14589638,-0.055142302
0.086452715,-0.09155112
0.12940969,-0.032370895
-0.11282599,-0.11006767
-0.19049129,0.36555126
-0.17093076,-0.07349856
0.06270177,0.027179433
-0.14599872,0.07116414
-0.16201036,0.013701286
0.14448272,0.07505708
0.18238792,-0.43068364
-0.049614202,-0.38610914
-0.06913601,0.33109245
-0.17376001,0.06373763
-0.16244641,-0.16041633
0.06502123,0.17718817
0.018509109,0.3453947
-0.13361119,-0.0044418317
0.004558979,-0.13189583
-0.19045714,-0.7329119
0.16535135,-0.5647147
0.008887232,0.38045606
0.18576787,0.10690772
-0.048039086,-0.10736077
-0.080774315,0.29930016
0.15953714,0.5485222
-0.12872283,0.16697381
-0.02162039,-0.10414119
-0.008910839,-0.36465102
-0.10609272,-0.24801794
0.05968643,0.1683415
-0.18101376,0.13272238
0.108646445,0.014741441
0.18082196,0.046320017
-0.13379261,0.283345
-0.084522784,0.087372005
-0.06608791,0.7735077
0.09638312,0.3656685
0.04195867,-0.1955598
0.17633283,0.43997493
0.028689893,0.16310664
-0.16133401,-0.23098977
-0.0055656214,-0.17534342
0.11700065,-0.62629503
0.13314043,-0.5576219
0.01700043,0.073304676
0.05867022,-0.12973927
0.04481952,-0.33608544
0.11310565,0.026574066
-0.12812574,0.26142037
-0.18814361,0.37217957
0.15942168,-0.2944153
-0.030778954,-0.24691118
0.08882444,0.3921008
0.119037814,-0.5609935
0.1800411,-0.45248428
-0.132421,-0.24478702
0.01712778,-0.29642
0.15498297,0.14996074
0.057724718,0.45314133
-0.17827837,-0.068944626
-0.0024157527,0.21934322
-0.17492023,0.7580054
-0.15631516,0.33542168
0.14071317,0.3189694
0.14088203,-0.3075821
0.11156058,0.514076
-0.023821726,0.3242393
-0.056557827,-0.10558924
0.0059816255,0.26089966
-0.15890107,0.08120823
0.08534013,-0.33345178
0.023730028,-0.24990289
-0.05827959,0.039728288
-0.17578542,0.15585531
-0.052288145,-0.31618634
-0.00047982857,-0.36241424
0.040792793,0.1346473
-0.030562453,-0.1745383
0.10679883,-0.2402044
-0.12063071,0.05443743
0.18315993,-0.28206775
-0.16488834,-0.05897963
-0.037955504,-0.014108498
-0.0039190166,-0.13897063
0.084494404,-0.09088699
-0.060537547,0.21146898
-0.029245086,0.011036152
-0.0004749878,0.08048754
-0.07758967,0.21162498
-0.140119,0.12976962
0.15015876,0.30806786
-0.104976624,-0.29603294
-0.02293585,-0.11687283
0.03847445,-0.59768337
-0.16459543,0.14764553
-0.04368601,0.32483882
-0.17291813,-0.08967132
0.13324437,0.2549878
0.18505456,0.35956985
-0.10787741,0.64054227
0.021711491,-0.026035763
0.00254815,-0.37578988
0.1406517,-0.9328002
0.07949092,0.30463168
-0.13144533,0.08341129
-0.09418458,-0.41194025
0.13551866,0.3219779
0.10021156,0.09280193
0.10980223,0.27066675
-0.12394498,-0.25040102
-0.06969114,-0.07077589
-0.18076852,-0.3768589
0.05929495,0.1609825
0.1747153,0.18101785
-0.14854471,-0.12018622
-0.1635847,0.092705764
0.16379298,0.3286864
-0.15157193,0.46423298
0.017364059,0.35948157
-0.1431312,-0.20562944
-0.025370875,-0.17411725
0.18442293,0.1856877
-0.033894386,-0.50298935
-0.0126435915,-0.36923438
0.10829902,-0.048487283
0.15256315,0.07975921
0.13018401,0.32995263
-0.051030565,0.23364256
0.12488534,-0.382314
-0.0789843,-0.23958978
0.16672233,0.26696596
0.07269904,-0.4227621
0.07621563,-0.13713664
0.007245675,0.24011563
-0.16289975,0.0093289325
0.031871445,0.10980091
-0.037286934,0.016144067
-0.09695898,-0.13704607
0.11665067,-0.10349313
0.043936465,0.15766476
0.09927886,-0.15458989
-0.08924164,-0.029028058
-0.13724095,0.13608253
-0.022421747,-0.09431555
0.049791314,-0.35524708
-0.13797499,-0.19449238
-0.14675732,0.05595865
-0.05189841,-0.109276034
-0.09807948,-0.13179319
-0.0435267,0.34894043
-0.06985191,0.07377736
0.10059037,-0.20461364
0.018744422,-0.1067123
0.0076478226,-0.07502803
0.05428195,0.23606656
0.07756702,0.054254208
-0.0638038,0.32626203
-0.116633646,0.34066373
0.13208887,0.10366851
0.022432484,0.16112402
0.15415172,-0.086549744
0.17070869,-0.1371437
-0.016702048,0.0061159655
-0.059364647,0.3901743
-0.07065845,-0.29385343
-0.060679052,0.009360305
0.15352517,0.26221544
0.07990379,-0.32819995
0.12792312,-0.1713673
0.07729034,-0.10058964
-0.17331469,-0.12147714
0.17798033,-0.3390397
0.0139393695,-0.6307301
0.07626544,0.36033735
-0.06756234,0.051943425
0.03789774,-0.12898019
-0.049662475,0.6407619
-0.1067695,0.5586414
-0.14532755,0.1128165
0.09575845,0.15718752
-0.012168283,0.10212781
0.13442416,0.13012646
-0.12232503,-0.14446124
0.01139856,-0.40195012
-0.1510642,0.039090067
-0.14748968,-0.18582392
0.17861204,-0.28257248
-0.16037615,-0.111722305
0.066556014,-0.01442485
-0.14173776,0.31743667
0.088087894,0.39227772
0.15292454,-0.19020821
0.045668345,0.022133961
-0.01375237,0.35163245
-0.15814364,-0.4495475
-0.012707921,-0.17401972
-0.13788426,-0.066581056
-0.115431584,-0.0433027
0.10886421,-0.09515003
-0.087859005,0.012436733
0.041872893,-0.1308539
0.017624792,-0.27619046
-0.122955434,-0.18600024
0.04875666,-0.12922414
0.01989741,-0.26916212
0.08742068,-0.19028206
0.018728914,0.064846806
-0.14275807,0.03766887
0.06828583,0.09254383
0.0682809,0.025710616
-0.09482435,-0.059722695
0.13926502,-0.034253027
0.00856802,-0.0064761587
0.14312434,-0.13646512
0.13933028,-0.03728778
-0.06121688,0.122486524
0.15168111,0.13640757
0.15874337,0.13225076
-0.17918938,0.18391952
-0.13939205,0.15413412
-0.17240548,0.09745036
-0.0044371122,0.10804125
-0.040972084,0.044921234
0.11105449,0.017081654
0.1542082,0.15736301
-0.12510699,0.14799488
-0.028396903,0.11996285
-0.09878478,0.036406968
-0.027584188,0.14563337
-0.18529205,0.101594105
0.13484414,-0.041695055
-0.028768033,0.058753006
0.17621876,0.022977808
0.086251445,-0.15705712
-0.09943227,-0.3133646
-0.08297063,-0.21996236
-0.030682737,-0.34138677
-0.0003011575,-0.43121788
-0.16085714,-0.27288345
0.10572714,-0.19046265
0.018798176,-0.2387424
0.0020958057,-0.120287284
0.13353802,0.18809746
-0.117053114,0.21548927
-0.17190132,0.0950855
0.13752848,0.19262005
0.010829534,0.2378695
0.10168229,0.14822562
-0.1860916,0.108728416
-0.16555196,0.15114044
-0.1436018,0.028402643
0.014193542,0.06415701
0.15442765,0.18876812
0.06923838,0.26460773
-0.111506715,0.031555198
0.11866758,0.0913315
0.028205683,0.23869349
0.10270196,-0.24822636
-0.12867153,-0.27786463
0.17526564,-0.018607372
-0.07531645,0.012430636
0.1307113,-0.08638673
0.0024840734,-0.03288394
0.17934626,0.11258837
-0.16440739,-0.06078841
0.013065606,0.073822156
0.09245903,-0.054262333
-0.06229143,-0.23156519
-0.14063567,0.039686993
-0.17259851,-0.045885973
-0.05443488,-0.25983047
-0.008201776,-0.31635967
-0.090196595,0.22505827
-0.12790027,-0.08633843
0.11905807,-0.22415882
0.028583352,0.36601406
0.060989592,0.11557798
0.10827538,0.0229305
0.09849718,0.026014531
0.07879216,-0.19108441
0.14778912,0.07577085
0.12534262,0.026727367
-0.053228553,-0.17216857
-0.09814961,0.06189224
-0.15681921,0.06591539
-0.0008187254,0.011518111
-0.125072,0.051787864
-0.065557405,-0.036575
-0.061281208,-0.25373212
-0.10691594,-0.029971924
-0.14973791,0.012636679
-0.15257564,-0.18604657
0.10752473,0.012063648
0.053053252,0.14222158
0.1630737,0.05094851
-0.0040889927,0.06907721
0.15897112,-0.1215658
-0.11332261,-0.2498988
-0.012929653,-0.15947254
-0.02906942,-0.08859654
-0.16441657,-0.23191276
-0.047457006,-0.12163189
-0.0049348352,-0.05517673
-0.035636406,-0.043930233
-0.07251977,-0.05837478
-0.0022631895,0.014993248
-0.1863666,-0.10091287
-0.18865609,-0.11494892
0.008707919,0.12378033
-0.08979764,-0.15568814
0.058253758,-0.1685442
-0.09644768,0.071701385
-0.16277333,-0.0839338
-0.034794305,-0.0648115
-0.13318384,0.00092470116
-0.1056078,-0.14719935
0.082369715,-0.11966674
-0.18616451,0.14721484
-0.15654688,-0.16473782
0.07490152,-0.17606868
0.14921933,0.019715508
0.048426114,-0.13802478
-0.13252898,-0.10002532
-0.069936976,0.15670492
-0.06045498,0.13779588
-0.027630555,0.05026322
0.028462999,0.35069925
-0.06792867,0.18092448
-0.11638495,0.073697604
0.1628554,0.15917352
-0.012062497,0.06293052
0.088222794,-0.0007067446
0.04010316,-0.17912757
-0.16561835,-0.1112135
-0.056612268,0.06787692
0.018943856,-0.08098759
0.111094065,0.08277246
0.15456536,0.2023826
-0.018376963,0.057836827
-0.121131346,0.1151364
-0.10997799,0.17297412
-0.0946932,-0.21646556
-0.050139688,-0.111097194
-0.13468781,0.0870055
0.093376815,-0.20184226
-0.11995968,0.009577797
-0.04231122,0.227611
0.08184303,-0.09489367
-0.04782403,-0.029761378
-0.03165962,0.08085955
-0.07780142,-0.08942263
0.16603784,-0.07073445
0.17281449,0.03287288
0.15447529,-0.13549942
-0.058601256,-0.065612726
0.12282106,0.04703542
-0.02847665,-0.011744836
0.00283451,-0.01682115
0.15631631,0.0056823473
0.1546917,-0.08459877
0.12148272,-0.1424883
0.08603745,-0.040648073
-0.052983467,-0.07982702
0.15884909,-0.051993992
-0.08771615,-0.1424653
-0.108716235,-0.15161222
-0.02708752,-0.050837655
0.19024745,0.008574904
-0.007827709,0.031377237
-0.11482647,0.07842445
-0.09769264,-0.0077353315
-0.124134734,0.1996184
-0.14206281,0.28212348
-0.05553891,0.039360896
-0.116245605,0.032261465
0.13893028,0.20825134
-0.10033081,0.16602562
-0.08734853,0.021924937
-0.1687287,-0.11866569
-0.12107156,-0.16525155
-0.024253538,0.08813508
0.16633856,-0.0357875
0.060189817,-0.19805908
0.09871701,-0.014018429
0.13422804,0.020978915
-0.005232666,-0.017005077
0.0871399,-0.06820098
0.00386726,-0.22669926
-0.041489284,-0.15419051
0.065866135,-0.0925159
0.14527334,-0.22950375
0.18228169,-0.18732421
-0.06230322,-0.015168465
0.14248015,-0.12931097
-0.15341978,-0.14864413
0.00937688,0.121597804
0.10117998,0.062361456
0.056212965,0.06369118
0.1697141,0.17738557
-0.1306989,0.11362168
-0.08853427,0.13099524
-0.0683314,0.15796672
-0.0063754222,0.18403162
0.1507817,0.1471059
0.11461162,-0.021531977
0.11507865,-0.10033052
0.10930205,-0.05777775
-0.0028148259,-0.005992431
-0.050457202,-0.08319625
-0.16432783,-0.03404529
0.010804849,0.040059146
0.05531112,0.009700345
0.071327254,0.009448512
0.02458443,-0.025264353
0.024346499,-0.3126348
0.03661132,-0.19173369
-0.042819772,-0.036465332
-0.021072906,-0.052443687
0.10918948,-0.04017534
0.1822003,0.030904181
0.09015471,0.37180498
-0.048642594,0.25794
0.02825409,-0.14389656
-0.056802157,-0.45072824
0.05773862,-0.3476489
0.0790858,-0.08981937
0.15226546,-0.05821185
0.13919869,-0.036113318
0.022651533,0.16339876
-0.047832564,0.51120853
0.08410226,0.42232245
0.11018789,0.0018052245
0.021280207,-0.2746345
-0.061495047,-0.16135862
0.013162077,-0.04879271
0.14081618,-0.078818575
-0.16394588,-0.0615473
-0.059862025,0.045196988
0.011528687,0.33477217
-0.1406485,0.21561827
-0.16140226,0.32162544
0.08567494,0.30207473
0.15258922,0.06901162
-0.0014627028,0.16731687
0.12320224,-0.41040406
-0.11935331,0.065951675
-0.15436831,0.080624774
-0.1093796,0.017658008
0.044734247,-0.10825645
0.049385246,0.098164804
0.18720251,-0.049435176
0.03254052,-0.03629023
0.07077204,-0.22504343
0.024542835,-0.98381466
0.11406978,-0.080554225
0.10641386,0.05894351
-0.041278813,-0.06762169
0.03942594,-0.036620844
0.12608291,0.043565065
0.087098,0.25058246
0.041892555,0.08130624
-0.15853919,0.11277647
-0.1796915,-0.1204608
-0.03844816,0.25928313
-0.012325158,0.0129361935
-0.062420636,0.22200274
-0.06133551,0.005947263
-0.0024620492,-0.080733545
0.12019245,-0.08635467
-0.11452027,0.04768762
-0.12382433,0.013733413
-0.08697762,-0.102465875
-0.047489353,0.048371002
0.036348384,0.1949221
0.13174962,0.1352356
-0.040028807,0.109014645
0.07521909,-0.19246703
0.04022824,-0.2548193
-0.011343501,-0.0853686
0.13010846,-0.07914189
-0.16381419,-0.19516207
0.10198703,-0.019136759
0.12879299,0.2185735
0.112121835,0.12258093
-0.080583945,0.07371841
-0.03135312,-0.1384905
-0.15768804,-0.17591509
0.056876488,-0.050135482
-0.12914978,-0.07285702
-0.027826546,-0.13591357
0.02998074,0.00671516
0.16924992,0.06463226
-0.07510266,0.039621875
0.028478026,0.05105831
-0.17126183,-0.019080296
-0.18275042,-0.058900684
0.08062473,-0.028083134
0.1656879,0.120157
0.040768266,0.15821299
0.08973746,0.09039619
0.10870474,0.09903638
-0.0028483898,0.23421523
-0.07762754,0.06694781
-0.08330948,-0.0762513
-0.17544653,-0.18369147
0.029348943,-0.14668745
0.16116837,0.097759865
0.025292872,0.035999704
0.05993512,-0.029274737
0.075451165,0.13607118
0.1331072,0.22111334
0.058659527,-0.008932852
-0.17787604,-0.16605464
0.1838549,-0.2375613
-0.0430761,-0.23946437
0.090056375,0.05595123
-0.03430977,0.0017187323
-0.051649235,-0.06536408
-0.14642332,0.19722816
0.09360376,0.24853174
0.09859113,0.04486249
0.08850255,-0.062365416
-0.13449642,-0.023031719
0.18182026,0.07069755
0.06722915,-0.068482414
-0.13517456,-0.053457864
-0.13628905,-0.13681455
0.11927627,-0.095166974
0.088303,-0.14335236
-0.14516237,-0.066805705
0.13750707,-0.1472626
0.12547809,0.07061022
0.17776394,0.1353923
-0.17444323,0.13081565
0.0327043,0.33832648
0.07745254,0.231402
-0.026526753,0.079486094
-0.07148523,0.2256042
-0.03780448,0.3025565
0.040637475,0.12718184
-0.15019406,-0.09837312
0.11569278,-0.114205614
0.13094346,0.057994947
0.06743318,-0.20953432
-0.033753388,-0.34172258
0.03197069,0.068750635
0.09485576,-0.18456021
-0.07045145,-0.1463484
-0.18491195,0.21351855
0.0503073,0.0065114945
0.17561227,0.20139238
-0.023287961,0.08724373
-0.15575303,-0.6806766
-0.090287305,0.14366215
0.06298085,0.12768155
0.14915635,0.06948314
0.0086366385,-0.07857546
0.13850363,0.1246379
-0.18905966,-0.2757795
-0.11299789,0.16624624
0.026096892,0.049836706
0.15068275,-0.94712895
-0.1883687,0.2356766
0.12443986,0.33126706
-0.040003754,0.214271
0.12287169,0.09617162
0.07294232,0.0601019
-0.17789607,-0.018483913
-0.15629701,0.09439008
-0.12255932,0.037488077
0.06002865,-0.44550684
0.15636581,0.1648148
-0.08317706,0.03482185
-0.1865189,0.10798695
-0.029321207,-0.062592894
0.12557778,-0.11995199
0.015267587,-0.02090177
0.10132467,-0.027712414
0.0646301,-0.06488631
-0.02204518,-0.013138685
-0.015503567,-0.070370875
0.06805249,0.17314255
0.06555341,0.09577648
0.1168262,0.0065082116
-0.018775968,-0.16915214
0.09150969,-0.105188884
0.03962698,-0.120984495
0.11593878,-0.0722308
0.006829074,-0.03716925
-0.0051616845,-0.14538153
0.12011867,0.21636929
0.11114589,0.11229956
0.11720297,-0.018630188
0.08973106,-0.09273511
0.039854836,-0.052591838
0.055966135,-0.059488237
-0.15966444,-0.004992951
0.054032113,-0.011348407
0.124510884,-0.050944358
0.07552465,0.16173965
0.06368716,0.08090687
-0.009847601,0.03471126
-0.18779197,-0.04407422
-0.13578165,0.15386431
0.07307604,0.055018693
-0.0820209,0.07842672
-0.0086665545,0.23970743
-0.03995647,0.1713187
-0.13781905,-0.0066745575
0.013978852,-0.008656103
0.12001947,0.028083635
-0.02735968,-0.19665745
0.06286004,-0.19072716
0.06595783,-0.2099012
0.18572123,-0.15872365
0.1283168,-0.25442782
-0.09298524,-0.21882538
-0.025658978,-0.13881893
-0.12314429,-0.30467907
0.14909144,-0.24702948
-0.00015887224,0.120159104
-0.0064894203,0.24318105
-0.11582894,0.16433123
0.05111914,0.17811552
-0.084880605,0.24093677
0.043729965,0.24215756
-0.15487854,0.14185521
-0.056511853,0.09568736
0.0034763769,0.12708387
0.051705055,0.37816983
0.07862992,0.26537192
-0.028135596,0.28424254
-0.04819025,0.5057554
-0.18642558,-0.20417498
0.020689959,-0.09735961
-0.10584011,-0.049637735
0.14259481,-0.54243195
-0.16053306,-0.5105963
-0.18156575,0.36942858
0.16439293,0.07402573
-0.18237762,0.15875052
0.18035206,0.6832506
-0.008387192,-0.29822525
0.069533,-0.18463044
0.18608186,0.15263592
0.11326461,-0.4922687
0.16881378,-0.49323645
0.10503742,0.041264083
-0.038908396,-0.015391598
0.051987536,0.02918023
0.14656757,0.35715598
0.09262738,-0.11343238
0.13623075,-0.09050366
0.13510752,0.1623648
0.018343812,-0.13732544
-0.020558113,-0.23522776
0.08264717,-0.026426442
-0.13720383,-0.034271106
0.14996663,0.19983219
-0.1808958,-0.2005362
-0.18117018,0.2545285
0.15241727,0.13499595
0.068523444,-0.15688145
-0.049268607,0.17446882
0.118863456,-0.3334908
0.03467262,-0.21140839
-0.062951855,-0.21980135
0.16256514,0.092730574
-0.14585182,-0.26201436
-0.11426311,0.39181244
0.14833754,0.1978529
-0.12832306,-0.09898291
-0.11393298,0.38072944
0.16721104,-0.2664509
0.15777458,-0.06557915
0.18741374,-0.26422635
-0.07264974,-0.23206683
0.17546661,0.04850478
0.026783312,0.19744621
0.09872192,-0.07683971
0.11794425,0.20636958
-0.102765605,0.3835556
-0.13606997,-0.20567106
-0.18415473,-0.1381899
0.1903251,-0.20425978
0.14026143,-0.15680371
-0.059710357,-0.13200521
0.16816953,-0.20838684
0.058008943,-0.17768426
-0.090395205,0.024329167
-0.018472286,-0.05797024
0.11178106,-0.019825222
-0.15492706,-0.026007086
0.05028904,-0.035371173
0.1130171,-0.049121406
-0.18628502,0.018495474
-0.01887104,0.07498949
-0.15546672,-0.021813419
-0.15697604,0.10433944
0.18796518,0.15838593
-0.06533049,0.07967099
-0.07618161,0.0052403533
0.14829458,0.10507543
0.048855197,0.020082394
-0.09611855,0.09038661
0.11918173,0.28151366
-0.16385545,0.11418019
-0.025106836,0.033020742
0.09909335,0.21069416
0.13234112,0.079325646
0.060097888,-0.052884
-0.14426859,-0.1118192
0.12078995,-0.02237692
0.14309269,-0.18516812
-0.010846305,-0.2632855
0.0024047177,-0.04567251
-0.17590661,-0.12461798
-0.009830463,-0.15776363
-0.07481265,-0.02590735
-0.14455274,-0.06854236
-0.10508018,-0.1052838
0.029276563,-0.056703042
0.025200693,-0.14857878
-0.0014481577,-0.1763445
-0.021464821,0.031325243
0.11921132,-0.092167564
0.13965933,-0.049275868
-0.1350394,0.032291133
0.105484605,0.12215613
-0.08527605,0.20693736
0.13736719,0.18404776
0.07803673,0.15761782
-0.19067082,0.23936693
0.13856277,0.2879022
-0.033665266,0.084973946
0.1504582,0.17520012
0.0034892473,0.1576562
-0.17601863,0.025902491
0.11249508,0.38224447
-0.17094368,0.29388422
-0.15189253,-0.47560072
0.12768845,-0.36006102
-0.102183565,0.23282364
0.11274374,-0.22282827
-0.010789088,0.00083313265
0.057516452,0.15329167
-0.120992735,0.17673604
-0.097237654,0.38770288
-0.028266845,0.026035784
0.18924785,-0.39036494
0.17782173,-0.50040823
0.020923669,0.0017150344
-0.11684164,0.061660156
0.16072692,0.14792015
0.042458322,0.051035404
0.170677,0.12967066
-0.024140343,0.07538129
0.07433796,-0.38850775
0.045843437,0.050931413
-0.15159132,-0.19381316
-0.0043548658,-0.1750136
-0.04991153,0.34482887
0.02564948,0.21557082
-0.041672062,-0.08347761
-0.047338556,-0.81056273
-0.17219818,-0.74319047
-0.08061335,-0.77884966
0.14039719,-0.16934007
0.07831722,0.3423196
0.16197638,-0.070196725
-0.14832193,0.5249385
0.012564488,0.95988625
-0.15125765,0.7620926
-0.17988725,0.07916383
-0.04681553,0.24559236
0.06821515,-0.15317097
-0.0013828652,-0.07085976
-0.18680379,0.446523
0.029199202,-0.380741
-0.13259465,-0.15308823
-0.074066214,0.124269314
-0.09807675,-0.11069931
-0.1694315,0.5202854
0.14290777,0.7573576
0.052103117,0.62370765
-0.005764137,-0.10733238
0.15314095,0.1876233
-0.15801506,-0.1218277
-0.05952969,-0.6640708
0.06304465,-0.64890945
-0.11706365,-0.5535569
